distancia_inicio_m,distancia_fin_m,junta,lat,lon,altura_m,diametro,espesor,SMYS,longitud_tubo_m,tipo_costura
76024.389,76036.623,GW67960,4.972816944,-72.72866361,483.494,323.9,6.35,60000,12.234,ERW
76036.623,76048.851,GW67970,4.972835,-72.72876556,479.356,323.9,6.35,60000,12.228,ERW
76048.851,76061.083,GW67980,4.972853889,-72.72886722,475.244,323.9,6.35,60000,12.232,ERW
76061.083,76073.327,GW67990,4.9728725,-72.7289675,470.755,323.9,6.35,60000,12.244,ERW
76073.327,76085.571,GW68000,4.972891111,-72.72906861,466.443,323.9,6.35,60000,12.244,ERW
76085.571,76097.818,GW68010,4.97291,-72.72917083,462.424,323.9,6.35,60000,12.247,ERW
76097.818,76110.075,GW68020,4.972928333,-72.72927278,458.32,323.9,6.35,60000,12.257,ERW
76110.075,76122.328,GW68030,4.972945833,-72.72937389,453.919,323.9,6.35,60000,12.253,ERW
76122.328,76134.62,GW68040,4.972963611,-72.72947556,449.666,323.9,6.35,60000,12.292,ERW
76134.62,76146.863,GW68050,4.972982222,-72.72958056,446.551,323.9,6.35,60000,12.243,ERW
76146.863,76159.092,GW68060,4.973001944,-72.72968806,445.04,323.9,6.35,60000,12.229,ERW
76159.092,76171.316,GW68070,4.973021389,-72.72979639,444.049,323.9,6.35,60000,12.224,ERW
76171.316,76183.373,GW68080,4.973041111,-72.72990472,443.455,323.9,6.35,60000,12.057,ERW
76183.373,76194.875,GW68090,4.973061667,-72.73001139,443.07,323.9,6.35,60000,11.502,ERW
76194.875,76206.942,GW68100,4.973082222,-72.73011278,442.281,323.9,6.35,60000,12.067,ERW
76206.942,76219.159,GW68110,4.9731025,-72.73021944,441.63,323.9,6.35,60000,12.217,ERW
76219.159,76231.216,GW68120,4.973113889,-72.73032889,441.081,323.9,6.35,60000,12.057,ERW
76231.216,76234.207,GW68130,4.9731025,-72.73043667,440.872,323.9,6.35,60000,2.991,ERW
76234.207,76246.362,GW68140,4.9730975,-72.73046306,440.823,323.9,6.35,60000,12.155,ERW
76246.362,76258.351,GW68150,4.973063611,-72.73056694,440.353,323.9,6.35,60000,11.989,ERW
76258.351,76270.486,GW68160,4.973023889,-72.7306675,439.833,323.9,6.35,60000,12.135,ERW
76270.486,76282.63,GW68170,4.972976111,-72.73076583,439.407,323.9,6.35,60000,12.144,ERW
76282.63,76294.802,GW68180,4.972922778,-72.73086139,439.007,323.9,6.35,60000,12.172,ERW
76294.802,76306.978,GW68190,4.972864444,-72.73095444,438.619,323.9,6.35,60000,12.176,ERW
76306.978,76319.172,GW68200,4.972795833,-72.73104028,438.194,323.9,6.35,60000,12.194,ERW
76319.172,76331.34,GW68210,4.972716111,-72.73111583,437.776,323.9,6.35,60000,12.168,ERW
76331.34,76343.273,GW68220,4.972628611,-72.7311825,437.465,323.9,6.35,60000,11.933,ERW
76343.273,76355.454,GW68230,4.972536111,-72.7312375,437.279,323.9,6.35,60000,12.181,ERW
76355.454,76367.546,GW68240,4.972433611,-72.7312775,437.163,323.9,6.35,60000,12.092,ERW
76367.546,76379.713,GW68250,4.972329722,-72.73131139,437.081,323.9,6.35,60000,12.167,ERW
76379.713,76391.839,GW68260,4.972225278,-72.73134639,437.022,323.9,6.35,60000,12.126,ERW
76391.839,76403.972,GW68270,4.972121667,-72.73138222,436.898,323.9,6.35,60000,12.133,ERW
76403.972,76416.093,GW68280,4.972018056,-72.73141833,436.806,323.9,6.35,60000,12.121,ERW
76416.093,76428.208,GW68290,4.971914167,-72.73145389,436.539,323.9,6.35,60000,12.115,ERW
76428.208,76440.312,GW68300,4.971810556,-72.73148861,436.028,323.9,6.35,60000,12.104,ERW
76440.312,76452.43,GW68310,4.971706667,-72.73152306,435.663,323.9,6.35,60000,12.118,ERW
76452.43,76464.548,GW68320,4.971602778,-72.73155778,435.472,323.9,6.35,60000,12.118,ERW
76464.548,76476.674,GW68330,4.971498889,-72.7315925,435.364,323.9,6.35,60000,12.126,ERW
76476.674,76488.863,GW68340,4.971395,-72.73162833,435.282,323.9,6.35,60000,12.189,ERW
76488.863,76500.993,GW68350,4.971291111,-72.73166528,435.21,323.9,6.35,60000,12.13,ERW
76500.993,76513.11,GW68360,4.971187778,-72.73170167,435.071,323.9,6.35,60000,12.117,ERW
76513.11,76525.247,GW68370,4.971084167,-72.7317375,435.232,323.9,6.35,60000,12.137,ERW
76525.247,76530.893,GW68380,4.970980556,-72.73177361,435.029,323.9,6.35,60000,5.646,ERW
76530.893,76543.076,GW68390,4.970932222,-72.73179056,434.983,323.9,6.35,60000,12.183,ERW
76543.076,76545.432,GW68400,4.970828056,-72.73182639,434.732,323.9,6.35,60000,2.356,ERW
76545.432,76557.566,GW68410,4.970808056,-72.73183333,434.652,323.9,6.35,60000,12.134,ERW
76557.566,76569.715,GW68420,4.970704444,-72.73186972,434.193,323.9,6.35,60000,12.149,ERW
76569.715,76581.846,GW68430,4.970600833,-72.73190583,433.839,323.9,6.35,60000,12.131,ERW
76581.846,76593.946,GW68440,4.9704975,-72.73194222,433.579,323.9,6.35,60000,12.1,ERW
76593.946,76606.06,GW68450,4.970398611,-72.73198889,433.288,323.9,6.35,60000,12.114,ERW
76606.06,76618.179,GW68460,4.970306111,-72.73204722,432.83,323.9,6.35,60000,12.119,ERW
76618.179,76630.289,GW68470,4.970218611,-72.73211278,432.312,323.9,6.35,60000,12.11,ERW
76630.289,76642.425,GW68480,4.970145278,-72.73219278,431.501,323.9,6.35,60000,12.136,ERW
76642.425,76654.564,GW68490,4.970080833,-72.73228111,430.623,323.9,6.35,60000,12.139,ERW
76654.564,76659.058,GW68500,4.970021389,-72.73237167,429.02,323.9,6.35,60000,4.494,ERW
76659.058,76671.257,GW68510,4.970000556,-72.73240583,428.263,323.9,6.35,60000,12.199,ERW
76671.257,76673.356,GW68520,4.969940556,-72.73249667,427.822,323.9,6.35,60000,2.099,ERW
76673.356,76685.372,GW68530,4.969929444,-72.73251194,428.148,323.9,6.35,60000,12.016,ERW
76685.372,76697.43,GW68540,4.96987,-72.73260222,429.3,323.9,6.35,60000,12.058,ERW
76697.43,76709.543,GW68550,4.969815278,-72.73269611,429.752,323.9,6.35,60000,12.113,ERW
76709.543,76721.698,GW68560,4.969761389,-72.73279139,429.585,323.9,6.35,60000,12.155,ERW
76721.698,76733.886,GW68570,4.969705556,-72.73288583,429.26,323.9,6.35,60000,12.188,ERW
76733.886,76746.069,GW68580,4.969648611,-72.73297972,428.8,323.9,6.35,60000,12.183,ERW
76746.069,76758.275,GW68590,4.969591389,-72.73307361,428.428,323.9,6.35,60000,12.206,ERW
76758.275,76766.414,GW68600,4.969534167,-72.73316778,428.126,323.9,6.35,60000,8.139,ERW
76766.414,76778.599,GW68610,4.969496111,-72.73323056,427.901,323.9,6.35,60000,12.185,ERW
76778.599,76790.806,GW68620,4.969438889,-72.73332417,427.497,323.9,6.35,60000,12.207,ERW
76790.806,76803.013,GW68630,4.969381944,-72.73341861,427.211,323.9,6.35,60000,12.207,ERW
76803.013,76815.231,GW68640,4.969325278,-72.73351278,426.999,323.9,6.35,60000,12.218,ERW
76815.231,76827.452,GW68650,4.969268611,-72.73360722,426.622,323.9,6.35,60000,12.221,ERW
76827.452,76839.658,GW68660,4.969211667,-72.73370167,426.286,323.9,6.35,60000,12.206,ERW
76839.658,76851.848,GW68670,4.969154722,-72.73379583,425.967,323.9,6.35,60000,12.19,ERW
76851.848,76864.003,GW68680,4.969097778,-72.73389,425.709,323.9,6.35,60000,12.155,ERW
76864.003,76876.201,GW68690,4.969042222,-72.73398444,425.462,323.9,6.35,60000,12.198,ERW
76876.201,76888.384,GW68700,4.968986667,-72.73407944,425.081,323.9,6.35,60000,12.183,ERW
76888.384,76900.591,GW68710,4.968930556,-72.73417389,424.755,323.9,6.35,60000,12.207,ERW
76900.591,76912.772,GW68720,4.968873611,-72.73426806,424.475,323.9,6.35,60000,12.181,ERW
76912.772,76918.366,GW68730,4.968816389,-72.73436194,424.245,323.9,6.35,60000,5.594,ERW
76918.366,76929.463,GW68740,4.96879,-72.734405,424.047,323.9,6.35,60000,11.097,ERW
76929.463,76935.421,GW68750,4.968738056,-72.73449028,423.756,323.9,6.35,60000,5.958,ERW
76935.421,76947.611,GW68760,4.96871,-72.73453639,423.812,323.9,6.35,60000,12.19,ERW
76947.611,76953.148,GW68770,4.968652778,-72.73463028,423.82,323.9,6.35,60000,5.537,ERW
76953.148,76965.389,GW68780,4.968626667,-72.73467278,423.757,323.9,6.35,60000,12.241,ERW
76965.389,76970.853,GW68790,4.968569167,-72.73476694,423.554,323.9,6.35,60000,5.464,ERW
76970.853,76983.044,GW68800,4.968543611,-72.73480917,423.476,323.9,6.35,60000,12.191,ERW
76983.044,76989.22,GW68810,4.968487222,-72.73490361,423.362,323.9,6.35,60000,6.176,ERW
76989.22,77001.465,GW68820,4.968458889,-72.73495167,423.325,323.9,6.35,60000,12.245,ERW
77001.465,77007.046,GW68830,4.968403333,-72.73504722,423.122,323.9,6.35,60000,5.581,ERW
77007.046,77019.15,GW68840,4.968378056,-72.73509056,422.931,323.9,6.35,60000,12.104,ERW
77019.15,77031.389,GW68850,4.968323333,-72.735185,422.849,323.9,6.35,60000,12.239,ERW
77031.389,77043.618,GW68860,4.968268056,-72.73528056,422.595,323.9,6.35,60000,12.229,ERW
77043.618,77055.825,GW68870,4.9682125,-72.73537583,422.046,323.9,6.35,60000,12.207,ERW
77055.825,77068.024,GW68880,4.968156944,-72.73547083,421.565,323.9,6.35,60000,12.199,ERW
77068.024,77080.225,GW68890,4.968101111,-72.73556556,421.238,323.9,6.35,60000,12.201,ERW
77080.225,77092.426,GW68900,4.968045,-72.73566028,421.08,323.9,6.35,60000,12.201,ERW
77092.426,77104.599,GW68910,4.967988889,-72.735755,421.139,323.9,6.35,60000,12.173,ERW
77104.599,77116.782,GW68920,4.967933056,-72.73584972,420.98,323.9,6.35,60000,12.183,ERW
77116.782,77128.977,GW68930,4.967878056,-72.73594444,420.388,323.9,6.35,60000,12.195,ERW
77128.977,77140.986,GW68940,4.967824167,-72.73604,419.456,323.9,6.35,60000,12.009,ERW
77140.986,77150.368,GW68950,4.967771667,-72.73613306,417.656,323.9,6.35,60000,9.382,ERW
77150.368,77162.567,GW68960,4.967730833,-72.73620583,416.229,323.9,6.35,60000,12.199,ERW
77162.567,77174.689,GW68970,4.9676775,-72.73630111,414.788,323.9,6.35,60000,12.122,ERW
77174.689,77176.913,GW68980,4.967624722,-72.73639611,413.614,323.9,6.35,60000,2.224,ERW
77176.913,77189.094,GW68990,4.967615,-72.73641361,413.429,323.9,6.35,60000,12.181,ERW
77189.094,77201.267,GW69000,4.967561111,-72.73650889,412.676,323.9,6.35,60000,12.173,ERW
77201.267,77213.48,GW69010,4.967506111,-72.73660389,412.233,323.9,6.35,60000,12.213,ERW
77213.48,77225.601,GW69020,4.9674425,-72.73669361,411.876,323.9,6.35,60000,12.121,ERW
77225.601,77237.747,GW69030,4.967374167,-72.73677917,411.543,323.9,6.35,60000,12.146,ERW
77237.747,77249.944,GW69040,4.967305278,-72.73686417,411.111,323.9,6.35,60000,12.197,ERW
77249.944,77262.103,GW69050,4.967235833,-72.73694944,410.6,323.9,6.35,60000,12.159,ERW
77262.103,77265.637,GW69060,4.967166389,-72.73703389,409.902,323.9,6.35,60000,3.534,ERW
77265.637,77277.706,GW69070,4.967145833,-72.73705833,409.74,323.9,6.35,60000,12.069,ERW
77277.706,77289.833,GW69080,4.967076667,-72.7371425,409.097,323.9,6.35,60000,12.127,ERW
77289.833,77301.964,GW69090,4.967007222,-72.73722667,408.311,323.9,6.35,60000,12.131,ERW
77301.964,77314.101,GW69100,4.966937778,-72.73731111,408.049,323.9,6.35,60000,12.137,ERW
77314.101,77326.173,GW69110,4.966868333,-72.73739583,407.942,323.9,6.35,60000,12.072,ERW
77326.173,77337.649,GW69120,4.9668,-72.73748056,408.074,323.9,6.35,60000,11.476,ERW
77337.649,77349.74,GW69130,4.966734444,-72.73756083,408.501,323.9,6.35,60000,12.091,ERW
77349.74,77361.734,GW69140,4.966665,-72.737645,408.808,323.9,6.35,60000,11.994,ERW
77361.734,77372.396,GW69150,4.966591667,-72.73772472,408.907,323.9,6.35,60000,10.662,ERW
77372.396,77382.967,GW69160,4.966524722,-72.73779389,408.95,323.9,6.35,60000,10.571,ERW
77382.967,77395.131,GW69170,4.966454722,-72.73785861,408.982,323.9,6.35,60000,12.164,ERW
77395.131,77407.321,GW69180,4.966371389,-72.73793028,408.911,323.9,6.35,60000,12.19,ERW
77407.321,77418.31,GW69190,4.9662875,-72.73800167,408.828,323.9,6.35,60000,10.989,ERW
77418.31,77430.472,GW69200,4.966211667,-72.73806583,408.685,323.9,6.35,60000,12.162,ERW
77430.472,77441.936,GW69210,4.966126389,-72.73813389,407.612,323.9,6.35,60000,11.464,ERW
77441.936,77454.072,GW69220,4.966045556,-72.73819611,405.777,323.9,6.35,60000,12.136,ERW
77454.072,77465.662,GW69230,4.965958611,-72.73825639,402.859,323.9,6.35,60000,11.59,ERW
77465.662,77477.918,GW69240,4.965877222,-72.73831,398.752,323.9,6.35,60000,12.256,ERW
77477.918,77490.159,GW69250,4.965788889,-72.73836861,395.399,323.9,6.35,60000,12.241,ERW
77490.159,77502.096,GW69260,4.965698611,-72.73842778,392.911,323.9,6.35,60000,11.937,ERW
77502.096,77514.323,GW69270,4.965610278,-72.73848611,390.758,323.9,6.35,60000,12.227,ERW
77514.323,77526.338,GW69280,4.965520556,-72.73854528,388.073,323.9,6.35,60000,12.015,ERW
77526.338,77537.63,GW69290,4.965431389,-72.73860333,386.04,323.9,6.35,60000,11.292,ERW
77537.63,77549.873,GW69300,4.965346667,-72.73865944,384.976,323.9,6.35,60000,12.243,ERW
77549.873,77562.097,GW69310,4.965255833,-72.73872111,383.73,323.9,6.35,60000,12.224,ERW
77562.097,77574.311,GW69320,4.965172222,-72.73878944,381.419,323.9,6.35,60000,12.214,ERW
77574.311,77586.535,GW69330,4.965095278,-72.73886111,377.955,323.9,6.35,60000,12.224,ERW
77586.535,77598.809,GW69340,4.965022778,-72.73893194,373.305,323.9,6.35,60000,12.274,ERW
77598.809,77611.037,GW69350,4.964945556,-72.73900583,370.294,323.9,6.35,60000,12.228,ERW
77611.037,77623.225,GW69360,4.964866667,-72.73908167,368.802,323.9,6.35,60000,12.188,ERW
77623.225,77635.454,GW69370,4.964790833,-72.73915611,365.876,323.9,6.35,60000,12.229,ERW
77635.454,77647.653,GW69380,4.964714722,-72.73922972,362.692,323.9,6.35,60000,12.199,ERW
77647.653,77659.815,GW69390,4.964636389,-72.73930556,361.154,323.9,6.35,60000,12.162,ERW
77659.815,77671.961,GW69400,4.964558611,-72.73938222,360.132,323.9,6.35,60000,12.146,ERW
77671.961,77684.125,GW69410,4.964480556,-72.73945861,359.236,323.9,6.35,60000,12.164,ERW
77684.125,77696.234,GW69420,4.9644025,-72.73953528,358.234,323.9,6.35,60000,12.109,ERW
77696.234,77708.306,GW69430,4.964340556,-72.73962278,356.384,323.9,6.35,60000,12.072,ERW
77708.306,77710.491,GW69440,4.964310833,-72.73972167,352.946,323.9,6.35,60000,2.185,ERW
77710.491,77717.113,GW69450,4.964307222,-72.73974,352.282,323.9,8.38,60000,6.622,ERW
77717.113,77729.213,GW69460,4.964296944,-72.73979583,350.387,323.9,8.38,60000,12.1,ERW
77729.213,77741.429,GW69470,4.964283889,-72.7399,347.293,323.9,8.38,60000,12.216,ERW
77741.429,77753.5,GW69480,4.964268889,-72.74000778,346.012,323.9,8.38,60000,12.071,ERW
77753.5,77765.631,GW69490,4.964248333,-72.74011472,345.956,323.9,8.38,60000,12.131,ERW
77765.631,77777.802,GW69500,4.964226944,-72.74022167,345.469,323.9,8.38,60000,12.171,ERW
77777.802,77789.985,GW69510,4.964203889,-72.74032889,345.007,323.9,8.38,60000,12.183,ERW
77789.985,77801.424,GW69520,4.96418,-72.74043611,344.847,323.9,8.38,60000,11.439,ERW
77801.424,77813.636,GW69530,4.964157222,-72.74053667,344.824,323.9,8.38,60000,12.212,ERW
77813.636,77825.093,GW69540,4.964132778,-72.74064417,344.935,323.9,8.38,60000,11.457,ERW
77825.093,77836.264,GW69550,4.964111111,-72.74074528,345.058,323.9,8.38,60000,11.171,ERW
77836.264,77848.473,GW69560,4.964091944,-72.74084417,344.875,323.9,8.38,60000,12.209,ERW
77848.473,77860.646,GW69570,4.9640725,-72.7409525,344.9,323.9,8.38,60000,12.173,ERW
77860.646,77872.848,GW69580,4.964053889,-72.74106056,344.964,323.9,8.38,60000,12.202,ERW
77872.848,77885.087,GW69590,4.964035278,-72.74116917,344.836,323.9,8.38,60000,12.239,ERW
77885.087,77897.311,GW69600,4.964015556,-72.74127778,344.993,323.9,8.38,60000,12.224,ERW
77897.311,77909.279,GW69610,4.963993056,-72.74138556,345.306,323.9,8.38,60000,11.968,ERW
77909.279,77914.484,GW69620,4.963969444,-72.74149083,345.444,323.9,8.38,60000,5.205,ERW
77914.484,77926.635,GW69630,4.963958611,-72.74153667,345.686,323.9,8.38,60000,12.151,ERW
77926.635,77938.141,GW69640,4.963933333,-72.74164167,347.68,323.9,8.38,60000,11.506,ERW
77938.141,77950.418,GW69650,4.963909722,-72.74174194,349.25,323.9,6.35,60000,12.277,ERW
77950.418,77952.676,GW69660,4.963885278,-72.74184917,350.789,323.9,6.35,60000,2.258,ERW
77952.676,77964.949,GW69670,4.963880833,-72.74186889,351.14,323.9,6.35,60000,12.273,ERW
77964.949,77977.224,GW69680,4.963859167,-72.74197361,354.238,323.9,6.35,60000,12.275,ERW
77977.224,77989.486,GW69690,4.9638425,-72.74207389,359.294,323.9,6.35,60000,12.262,ERW
77989.486,78001.744,GW69700,4.963827222,-72.74217222,364.817,323.9,6.35,60000,12.258,ERW
78001.744,78014.035,GW69710,4.963812778,-72.74226861,370.77,323.9,6.35,60000,12.291,ERW
78014.035,78026.268,GW69720,4.963795833,-72.74236472,376.749,323.9,6.35,60000,12.233,ERW
78026.268,78038.506,GW69730,4.963776111,-72.74246278,382.142,323.9,6.35,60000,12.238,ERW
78038.506,78050.784,GW69740,4.963757222,-72.74256444,386.556,323.9,6.35,60000,12.278,ERW
78050.784,78063.044,GW69750,4.963741389,-72.74266778,390.742,323.9,6.35,60000,12.26,ERW
78063.044,78075.287,GW69760,4.963728333,-72.7427725,394.6,323.9,6.35,60000,12.243,ERW
78075.287,78087.57,GW69770,4.963732222,-72.74287944,397.46,323.9,6.35,60000,12.283,ERW
78087.57,78099.862,GW69780,4.963748611,-72.74298806,399.152,323.9,6.35,60000,12.292,ERW
78099.862,78112.129,GW69790,4.963765556,-72.74309556,401.608,323.9,6.35,60000,12.267,ERW
78112.129,78121.91,GW69800,4.963781389,-72.74320389,403.553,323.9,6.35,60000,9.781,ERW
78121.91,78134.165,GW69810,4.963793611,-72.74329111,404.437,323.9,6.35,60000,12.255,ERW
78134.165,78146.43,GW69820,4.963815833,-72.74339917,404.901,323.9,6.35,60000,12.265,ERW
78146.43,78152.918,GW69830,4.9638425,-72.74350639,404.913,323.9,6.35,60000,6.488,ERW
78152.918,78165.18,GW69840,4.963856667,-72.74356333,404.711,323.9,6.35,60000,12.262,ERW
78165.18,78174.684,GW69850,4.963885,-72.74367,405.179,323.9,6.35,60000,9.504,ERW
78174.684,78186.952,GW69860,4.963906944,-72.74375278,405.81,323.9,6.35,60000,12.268,ERW
78186.952,78190.66,GW69870,4.963934167,-72.74385944,407.068,323.9,6.35,60000,3.708,ERW
78190.66,78202.886,GW69880,4.963941944,-72.74389194,407.543,323.9,6.35,60000,12.226,ERW
78202.886,78211.373,GW69890,4.963968889,-72.74399861,408.35,323.9,6.35,60000,8.487,ERW
78211.373,78223.603,GW69900,4.963987222,-72.74407278,408.439,323.9,6.35,60000,12.23,ERW
78223.603,78235.779,GW69910,4.964013333,-72.74418,409.106,323.9,6.35,60000,12.176,ERW
78235.779,78247.949,GW69920,4.964039444,-72.74428639,410.171,323.9,6.35,60000,12.17,ERW
78247.949,78260.085,GW69930,4.964065278,-72.74439278,411.199,323.9,6.35,60000,12.136,ERW
78260.085,78272.229,GW69940,4.964091111,-72.74449861,412.329,323.9,6.35,60000,12.144,ERW
78272.229,78284.365,GW69950,4.9641175,-72.74460472,413.326,323.9,6.35,60000,12.136,ERW
78284.365,78296.527,GW69960,4.964143611,-72.74471083,414.336,323.9,6.35,60000,12.162,ERW
78296.527,78308.695,GW69970,4.964169722,-72.74481722,415.056,323.9,6.35,60000,12.168,ERW
78308.695,78320.877,GW69980,4.964195833,-72.74492389,415.479,323.9,6.35,60000,12.182,ERW
78320.877,78333.04,GW69990,4.964222222,-72.74503028,416.176,323.9,6.35,60000,12.163,ERW
78333.04,78345.194,GW70000,4.964247778,-72.74513694,416.866,323.9,6.35,60000,12.154,ERW
78345.194,78357.389,GW70010,4.964273333,-72.74524361,416.664,323.9,6.35,60000,12.195,ERW
78357.389,78369.618,GW70020,4.964298889,-72.74535056,416.572,323.9,6.35,60000,12.229,ERW
78369.618,78381.82,GW70030,4.964325,-72.74545667,418.146,323.9,6.35,60000,12.202,ERW
78381.82,78394.006,GW70040,4.964350833,-72.7455625,420.045,323.9,6.35,60000,12.186,ERW
78394.006,78406.177,GW70050,4.964375556,-72.74566889,421.525,323.9,6.35,60000,12.171,ERW
78406.177,78418.334,GW70060,4.964400278,-72.74577528,422.93,323.9,6.35,60000,12.157,ERW
78418.334,78430.464,GW70070,4.964425,-72.74588194,423.612,323.9,6.35,60000,12.13,ERW
78430.464,78442.559,GW70080,4.964449167,-72.74598861,423.718,323.9,6.35,60000,12.095,ERW
78442.559,78454.788,GW70090,4.964473056,-72.746095,423.969,323.9,6.35,60000,12.229,ERW
78454.788,78467.002,GW70100,4.964498056,-72.7462025,425.06,323.9,6.35,60000,12.214,ERW
78467.002,78479.207,GW70110,4.964521944,-72.74631,425.904,323.9,6.35,60000,12.205,ERW
78479.207,78491.424,GW70120,4.964545556,-72.74641778,426.579,323.9,6.35,60000,12.217,ERW
78491.424,78503.641,GW70130,4.964568611,-72.74652528,427.657,323.9,6.35,60000,12.217,ERW
78503.641,78515.899,GW70140,4.964590278,-72.7466325,429.393,323.9,6.35,60000,12.258,ERW
78515.899,78528.173,GW70150,4.964609722,-72.74673917,431.952,323.9,6.35,60000,12.274,ERW
78528.173,78540.375,GW70160,4.964622222,-72.74684222,436.387,323.9,6.35,60000,12.202,ERW
78540.375,78552.607,GW70170,4.964623611,-72.74694639,440.629,323.9,6.35,60000,12.232,ERW
78552.607,78564.816,GW70180,4.964610556,-72.74705194,444.024,323.9,6.35,60000,12.209,ERW
78564.816,78575.507,GW70190,4.964590556,-72.74715694,447.293,323.9,6.35,60000,10.691,ERW
78575.507,78587.702,GW70200,4.964573611,-72.74724917,449.953,323.9,6.35,60000,12.195,ERW
78587.702,78599.942,GW70210,4.964555278,-72.74735556,452.554,323.9,6.35,60000,12.24,ERW
78599.942,78612.12,GW70220,4.964537778,-72.74746194,455.507,323.9,6.35,60000,12.178,ERW
78612.12,78624.259,GW70230,4.964521111,-72.74756722,458.73,323.9,6.35,60000,12.139,ERW
78624.259,78636.413,GW70240,4.964505556,-72.74767194,462.069,323.9,6.35,60000,12.154,ERW
78636.413,78646.916,GW70250,4.96449,-72.74777722,465.299,323.9,6.35,60000,10.503,ERW
78646.916,78659.072,GW70260,4.964475,-72.74786722,468.334,323.9,6.35,60000,12.156,ERW
78659.072,78671.223,GW70270,4.964455556,-72.74797083,471.952,323.9,6.35,60000,12.151,ERW
78671.223,78683.366,GW70280,4.964435556,-72.74807389,475.727,323.9,6.35,60000,12.143,ERW
78683.366,78691.876,GW70290,4.964416667,-72.74817722,479.419,323.9,6.35,60000,8.51,ERW
78691.876,78702.67,GW70300,4.964404722,-72.74825028,481.778,323.9,6.35,60000,10.794,ERW
78702.67,78703.985,GW70310,4.964399444,-72.74834667,482.943,323.9,9.53,60000,1.315,ERW
78703.985,78716.157,GW70320,4.964399444,-72.74835861,482.923,323.9,9.53,60000,12.172,ERW
78716.157,78728.359,GW70330,4.9644075,-72.74846778,482.115,323.9,6.35,60000,12.202,ERW
78728.359,78740.557,GW70340,4.96442,-72.74857694,481.054,323.9,6.35,60000,12.198,ERW
78740.557,78752.733,GW70350,4.9644325,-72.74868611,480.229,323.9,6.35,60000,12.176,ERW
78752.733,78764.942,GW70360,4.964444722,-72.74879472,479.275,323.9,6.35,60000,12.209,ERW
78764.942,78775.964,GW70370,4.964456667,-72.74890389,478.383,323.9,6.35,60000,11.022,ERW
78775.964,78788.134,GW70380,4.964468611,-72.74900278,478.754,323.9,6.35,60000,12.17,ERW
78788.134,78800.276,GW70390,4.964481389,-72.74911194,479.398,323.9,6.35,60000,12.142,ERW
78800.276,78812.482,GW70400,4.964493056,-72.74922111,479.294,323.9,6.35,60000,12.206,ERW
78812.482,78819.744,GW70410,4.964491667,-72.74933083,478.768,323.9,6.35,60000,7.262,ERW
78819.744,78831.231,GW70420,4.9644875,-72.74939611,478.314,323.9,6.35,60000,11.487,ERW
78831.231,78843.457,GW70430,4.964473611,-72.74949806,477.068,323.9,6.35,60000,12.226,ERW
78843.457,78851.309,GW70440,4.964436667,-72.74959972,474.923,323.9,6.35,60000,7.852,ERW
78851.309,78863.517,GW70450,4.964405833,-72.74966222,473.58,323.9,6.35,60000,12.208,ERW
78863.517,78875.752,GW70460,4.964356667,-72.74975861,471.455,323.9,6.35,60000,12.235,ERW
78875.752,78887.976,GW70470,4.964301111,-72.7498525,469.655,323.9,6.35,60000,12.224,ERW
78887.976,78896.779,GW70480,4.964238333,-72.7499425,468.351,323.9,6.35,60000,8.803,ERW
78896.779,78909.027,GW70490,4.964192222,-72.75000694,467.577,323.9,6.35,60000,12.248,ERW
78909.027,78921.29,GW70500,4.9641275,-72.75009667,467.166,323.9,6.35,60000,12.263,ERW
78921.29,78932.004,GW70510,4.964061111,-72.75018556,466.968,323.9,6.35,60000,10.714,ERW
78932.004,78944.25,GW70520,4.964001667,-72.75026167,466.351,323.9,6.35,60000,12.246,ERW
78944.25,78956.452,GW70530,4.963933056,-72.75034694,464.655,323.9,6.35,60000,12.202,ERW
78956.452,78968.592,GW70540,4.963863889,-72.75043194,463.405,323.9,6.35,60000,12.14,ERW
78968.592,78980.842,GW70550,4.963794722,-72.75051611,462.197,323.9,6.35,60000,12.25,ERW
78980.842,78993.105,GW70560,4.963728056,-72.75060472,461.966,323.9,6.35,60000,12.263,ERW
78993.105,78996.052,GW70570,4.963665556,-72.750695,463.505,323.9,6.35,60000,2.947,ERW
78996.052,79008.229,GW70580,4.963650833,-72.75071694,464.13,323.9,6.35,60000,12.177,ERW
79008.229,79016.809,GW70590,4.963572778,-72.75078972,463.126,323.9,6.35,60000,8.58,ERW
79016.809,79025.575,GW70600,4.963506667,-72.75082028,460.361,323.9,6.35,60000,8.766,ERW
79025.575,79036.879,GW70610,4.963436667,-72.75084944,457.886,323.9,6.35,60000,11.304,ERW
79036.879,79038.927,GW70620,4.963341111,-72.75088083,456.017,323.9,6.35,60000,2.048,ERW
79038.927,79047.187,GW70630,4.963323333,-72.75088556,455.803,323.9,6.35,60000,8.26,ERW
79047.187,79059.452,GW70640,4.963251111,-72.75090389,454.958,323.9,6.35,60000,12.265,ERW
79059.452,79068.762,GW70650,4.963144167,-72.75093167,454.04,323.9,6.35,60000,9.31,ERW
79068.762,79078.071,GW70660,4.963062778,-72.75095333,453.49,323.9,6.35,60000,9.309,ERW
79078.071,79087.213,GW70670,4.962981667,-72.75097444,452.605,323.9,6.35,60000,9.142,ERW
79087.213,79095.906,GW70680,4.962902222,-72.75099528,451.599,323.9,6.35,60000,8.693,ERW
