distancia_m,profundidad_mm,corrida_ILI,tipo_defecto,largo,ancho,latitud,longitud,posicion_horaria_hh_mm,tipo_anomalia,posicion_pared,reduccion_diametro_o_deformacion_porcentaje,comentarios,junta_anterior_m,junta_posterior_m,estado_A_I_R
8348.287,1.0483,ROSEN2013,PITT,23,19,5.38565527,-72.35810154,3:00,Corrosión,EXT,0,indicaciones adicionales,8347.276,8359.572,A
8351.674,1.3342,ROSEN2013,PITT,22,22,5.38563367,-72.35812301,4:00,Corrosión,EXT,0,indicaciones adicionales,8347.276,8359.572,A
8448.95,1.0483,ROSEN2013,PITT,24,19,5.38503307,-72.35875917,5:00,Corrosión,EXT,0,indicaciones adicionales,8445.633,8457.958,A
8454.793,1.5248,ROSEN2013,PITT,100,51,5.38499976,-72.35879953,6:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,8445.633,8457.958,A
8454.793,1.0483,ROSEN2013,PITT,34,21,5.38499976,-72.35879953,7:00,Corrosión,EXT,0,indicaciones adicionales,8445.633,8457.958,A
8454.863,1.5248,ROSEN2013,PITT,30,22,5.38499936,-72.35880002,8:00,Corrosión,EXT,0,indicaciones adicionales,8445.633,8457.958,A
8457.557,1.1436,ROSEN2013,PITT,29,19,5.38498421,-72.3588187,9:00,Corrosión,EXT,0,indicaciones adicionales,8445.633,8457.958,A
8482.712,1.5248,ROSEN2013,CISL,20,20,5.38484316,-72.35899418,10:00,Corrosión,EXT,0,indicaciones adicionales,8482.568,8494.877,A
8502.948,1.2389,ROSEN2013,CIGR,25,39,5.38473302,-72.35913767,11:00,Corrosión,EXT,0,indicaciones adicionales,8497.091,8509.393,A
8505.632,1.1436,ROSEN2013,PITT,20,20,5.3847199,-72.35915764,12:00,Corrosión,EXT,0,indicaciones adicionales,8497.091,8509.393,A
8507.895,1.5248,ROSEN2013,PITT,22,20,5.3847092,-72.35917464,13:00,Corrosión,EXT,0,indicaciones adicionales,8497.091,8509.393,A
8508.259,1.1436,ROSEN2013,PITT,89,38,5.38470749,-72.35917738,14:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,8497.091,8509.393,A
8508.259,1.0483,ROSEN2013,PITT,23,22,5.38470749,-72.35917738,15:00,Corrosión,EXT,0,indicaciones adicionales,8497.091,8509.393,A
8508.319,1.1436,ROSEN2013,PITT,29,38,5.38470721,-72.35917783,16:00,Corrosión,EXT,0,indicaciones adicionales,8497.091,8509.393,A
8514.504,1.0483,ROSEN2013,CISL,18,18,5.38467818,-72.35922434,17:00,Corrosión,EXT,0,indicaciones adicionales,8509.393,8521.699,A
8523.283,1.0483,ROSEN2013,PITT,20,19,5.38463663,-72.35929035,18:00,Corrosión,EXT,0,indicaciones adicionales,8521.699,8533.558,A
8524.1,1.0483,ROSEN2013,PITT,23,20,5.38463277,-72.35929648,19:00,Corrosión,EXT,0,indicaciones adicionales,8521.699,8533.558,A
8525.167,1.0483,ROSEN2013,PITT,24,18,5.38462772,-72.35930448,20:00,Corrosión,EXT,0,indicaciones adicionales,8521.699,8533.558,A
8555.562,1.0483,ROSEN2013,PITT,21,19,5.38449612,-72.35953782,21:00,Corrosión,EXT,0,indicaciones adicionales,8545.855,8558.075,A
8555.694,1.1436,ROSEN2013,CISL,20,18,5.38449565,-72.35953891,22:00,Corrosión,EXT,0,indicaciones adicionales,8545.855,8558.075,A
8558.85,1.0483,ROSEN2013,CISL,15,18,5.3844847,-72.3595651,23:00,Corrosión,EXT,0,indicaciones adicionales,8558.075,8570.325,A
8610.042,1.4295,ROSEN2013,PITT,26,19,5.38436402,-72.36000002,0:00,Corrosión,EXT,0,indicaciones adicionales,8601.155,8613.528,A
8614.844,1.2389,ROSEN2013,PITT,29,22,5.38436258,-72.36004184,1:00,Corrosión,EXT,0,indicaciones adicionales,8613.528,8625.809,A
8679.734,1.8107,ROSEN2013,PITT,25,22,5.38429095,-72.3605935,2:00,Corrosión,EXT,0,indicaciones adicionales,8678.788,8691.088,A
8679.734,1.8107,ROSEN2013,PITT,132,33,5.38429095,-72.3605935,3:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,8678.788,8691.088,A
8679.781,1.0483,ROSEN2013,CISL,20,18,5.38429082,-72.36059388,4:00,Corrosión,EXT,0,indicaciones adicionales,8678.788,8691.088,A
8679.846,1.0483,ROSEN2013,CISL,20,19,5.38429064,-72.3605944,5:00,Corrosión,EXT,0,indicaciones adicionales,8678.788,8691.088,A
8907.86,1.0483,ROSEN2013,CISL,18,18,5.3834632,-72.36242639,6:00,Corrosión,EXT,0,indicaciones adicionales,8903.591,8915.877,A
8930.652,1.1436,ROSEN2013,PITT,26,18,5.38340107,-72.36261991,7:00,Corrosión,EXT,0,indicaciones adicionales,8928.173,8935.662,A
9003.716,1.0483,ROSEN2013,PITT,31,18,5.38329086,-72.36326524,8:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9003.716,0.953,ROSEN2013,AXGR,50,18,5.38329086,-72.36326524,9:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9003.716,1.0483,ROSEN2013,PITT,50,71,5.38329086,-72.36326524,10:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9004.02,1.1436,ROSEN2013,CISL,19,20,5.38329038,-72.36326793,11:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9005.062,1.1436,ROSEN2013,PITT,26,23,5.38328873,-72.36327714,12:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9005.282,0.953,ROSEN2013,PITT,30,20,5.38328838,-72.36327908,13:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9005.432,1.2389,ROSEN2013,PITT,47,28,5.38328814,-72.3632804,14:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9007.148,1.1436,ROSEN2013,PITT,21,19,5.38328543,-72.36329545,15:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9007.941,1.5248,ROSEN2013,CISL,48,23,5.38328418,-72.36330235,16:00,Corrosión,EXT,0,indicaciones adicionales,9001.624,9013.967,A
9200.93,1.0483,ROSEN2013,CISL,20,19,5.38268997,-72.36490855,17:00,Corrosión,EXT,0,indicaciones adicionales,9191.089,9203.344,A
9283.975,1.5248,ROSEN2013,PITT,26,34,5.38234869,-72.3655668,18:00,Corrosión,EXT,0,indicaciones adicionales,9281.43,9293.741,A
9285.251,1.1436,ROSEN2013,CIGR,23,38,5.38234314,-72.36557684,19:00,Corrosión,EXT,0,indicaciones adicionales,9281.43,9293.741,A
9285.59,1.1436,ROSEN2013,PITT,24,19,5.38234165,-72.3655795,20:00,Corrosión,EXT,0,indicaciones adicionales,9281.43,9293.741,A
9392.167,1.0483,ROSEN2013,PITT,21,22,5.38173174,-72.36628543,21:00,Corrosión,EXT,0,indicaciones adicionales,9386.533,9398.804,A
9414.687,1.0483,ROSEN2013,CISL,16,18,5.38160202,-72.366439,22:00,Corrosión,EXT,0,indicaciones adicionales,9411.073,9423.395,A
9475.337,1.1436,ROSEN2013,CISL,18,18,5.38129542,-72.36688543,23:00,Corrosión,EXT,0,indicaciones adicionales,9470.951,9483.255,A
9812.386,1.4295,ROSEN2013,PITT,28,21,5.37960027,-72.36931371,0:00,Corrosión,EXT,0,indicaciones adicionales,9811.553,9813.514,A
9812.423,1.4295,ROSEN2013,PITT,27,22,5.3796002,-72.36931402,1:00,Corrosión,EXT,0,indicaciones adicionales,9811.553,9813.514,A
9812.721,1.7154,ROSEN2013,PITT,26,18,5.37959957,-72.36931655,2:00,Corrosión,EXT,0,indicaciones adicionales,9811.553,9813.514,A
9812.845,1.8107,ROSEN2013,PITT,21,30,5.37959932,-72.36931761,3:00,Corrosión,EXT,0,indicaciones adicionales,9811.553,9813.514,A
9813.715,1.0483,ROSEN2013,CISL,16,19,5.37959752,-72.36932502,4:00,Corrosión,EXT,0,indicaciones adicionales,9813.514,9818.229,A
9814.335,1.0483,ROSEN2013,PITT,29,23,5.37959623,-72.36933031,5:00,Corrosión,EXT,0,indicaciones adicionales,9813.514,9818.229,A
9814.44,2.1919,ROSEN2013,CISL,18,29,5.37959601,-72.36933121,6:00,Corrosión,EXT,0,indicaciones adicionales,9813.514,9818.229,A
9814.684,0.953,ROSEN2013,PITT,28,18,5.3795955,-72.36933329,7:00,Corrosión,EXT,0,indicaciones adicionales,9813.514,9818.229,A
9815.062,1.0483,ROSEN2013,PITT,22,25,5.37959469,-72.36933652,8:00,Corrosión,EXT,0,indicaciones adicionales,9813.514,9818.229,A
9816.841,1.6201,ROSEN2013,PITT,26,18,5.37959046,-72.36935178,9:00,Corrosión,EXT,0,indicaciones adicionales,9813.514,9818.229,A
9829.606,0.953,ROSEN2013,PITT,22,18,5.379547,-72.36945668,10:00,Corrosión,EXT,0,indicaciones adicionales,9818.229,9830.497,A
10051.474,0.953,ROSEN2013,CISL,12,18,5.37905686,-72.37135617,11:00,Corrosión,EXT,0,indicaciones adicionales,10049.927,10053.852,A
10052.508,0.953,ROSEN2013,AXGR,62,18,5.37905622,-72.37136531,12:00,Corrosión,EXT,0,indicaciones adicionales,10049.927,10053.852,A
10131.39,1.1436,ROSEN2013,PITT,22,18,5.37905381,-72.3720644,13:00,Corrosión,EXT,0,indicaciones adicionales,10127.603,10139.955,A
10202.447,1.1436,ROSEN2013,PITT,29,28,5.3790534,-72.37268095,14:00,Corrosión,EXT,0,indicaciones adicionales,10197.349,10209.6,A
10402.408,1.2389,ROSEN2013,PITT,22,18,5.37870955,-72.3743614,15:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10403.074,0.953,ROSEN2013,PITT,22,18,5.37870676,-72.37436638,16:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10403.102,1.1436,ROSEN2013,PITT,25,18,5.37870664,-72.37436659,17:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10403.23,1.0483,ROSEN2013,PITT,30,19,5.37870611,-72.37436754,18:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10403.236,2.0966,ROSEN2013,PITT,23,26,5.37870608,-72.37436759,19:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10403.99,1.5248,ROSEN2013,PITT,27,20,5.37870294,-72.3743732,20:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10404.69,1.1436,ROSEN2013,PITT,21,18,5.37870002,-72.37437842,21:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10404.825,1.7154,ROSEN2013,PITT,32,35,5.37869945,-72.37437942,22:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10405.086,2.0013,ROSEN2013,PITT,31,27,5.37869836,-72.37438137,23:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10405.384,1.1436,ROSEN2013,PITT,25,28,5.37869713,-72.37438358,0:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10406.332,1.1436,ROSEN2013,CISL,18,18,5.37869319,-72.37439063,1:00,Corrosión,EXT,0,indicaciones adicionales,10400.538,10411.327,A
10491.857,1.0483,ROSEN2013,PITT,24,20,5.37832262,-72.37505181,2:00,Corrosión,EXT,0,indicaciones adicionales,10482.235,10494.531,A
10496.714,0.953,ROSEN2013,CISL,17,18,5.37830173,-72.37509016,3:00,Corrosión,EXT,0,indicaciones adicionales,10494.531,10498.654,A
10498.947,0.953,ROSEN2013,CISL,18,18,5.37829207,-72.37510774,4:00,Corrosión,EXT,0,indicaciones adicionales,10498.654,10511.024,A
10498.947,1.0483,ROSEN2013,PITT,41,61,5.37829207,-72.37510774,5:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,10498.654,10511.024,A
10498.965,1.0483,ROSEN2013,PITT,23,18,5.37829199,-72.37510788,6:00,Corrosión,EXT,0,indicaciones adicionales,10498.654,10511.024,A
10499.178,1.0483,ROSEN2013,PITT,23,20,5.37829107,-72.37510956,7:00,Corrosión,EXT,0,indicaciones adicionales,10498.654,10511.024,A
10499.238,1.0483,ROSEN2013,PITT,21,18,5.37829081,-72.37511003,8:00,Corrosión,EXT,0,indicaciones adicionales,10498.654,10511.024,A
10499.367,1.0483,ROSEN2013,CISL,17,18,5.37829026,-72.37511104,9:00,Corrosión,EXT,0,indicaciones adicionales,10498.654,10511.024,A
10695.811,1.0483,ROSEN2013,CISL,19,18,5.37742418,-72.37661447,10:00,Corrosión,EXT,0,indicaciones adicionales,10689.656,10701.949,A
10696.286,1.1436,ROSEN2013,PITT,28,19,5.37742171,-72.37661793,11:00,Corrosión,EXT,0,indicaciones adicionales,10689.656,10701.949,A
10697.215,1.1436,ROSEN2013,PITT,35,18,5.37741689,-72.37662469,12:00,Corrosión,EXT,0,indicaciones adicionales,10689.656,10701.949,A
10762.677,0.953,ROSEN2013,CISL,16,18,5.37707525,-72.37709927,13:00,Corrosión,EXT,0,indicaciones adicionales,10751.146,10763.458,A
11126.412,1.0488,ROSEN2013,PITT,27,21,5.37508812,-72.37969971,14:00,Corrosión,EXT,0,indicaciones adicionales,11125.522,11137.524,A
11188.096,0.9614,ROSEN2013,PITT,25,21,5.3747545,-72.38014005,15:00,Corrosión,EXT,0,indicaciones adicionales,11185.944,11197.996,A
11188.773,0.9614,ROSEN2013,PITT,74,26,5.37475084,-72.3801449,16:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,11185.944,11197.996,A
11188.773,0.874,ROSEN2013,PITT,23,19,5.37475084,-72.3801449,17:00,Corrosión,EXT,0,indicaciones adicionales,11185.944,11197.996,A
11188.805,0.9614,ROSEN2013,PITT,42,18,5.37475066,-72.38014513,18:00,Corrosión,EXT,0,indicaciones adicionales,11185.944,11197.996,A
11190.845,0.874,ROSEN2013,AXGR,55,19,5.37473965,-72.38015977,19:00,Corrosión,EXT,0,indicaciones adicionales,11185.944,11197.996,A
11194.126,0.9614,ROSEN2013,PITT,43,29,5.37472195,-72.38018335,20:00,Corrosión,EXT,0,indicaciones adicionales,11185.944,11197.996,A
11230.997,0.874,ROSEN2013,CISL,15,18,5.37452512,-72.38045071,21:00,Corrosión,EXT,0,indicaciones adicionales,11227.645,11239.873,A
11376.893,0.874,ROSEN2013,PITT,56,47,5.37340133,-72.38107217,22:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11377.864,1.1362,ROSEN2013,CISL,91,62,5.37339635,-72.38107937,23:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11377.864,1.1362,ROSEN2013,CISL,19,18,5.37339635,-72.38107937,0:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11377.909,1.0488,ROSEN2013,PITT,46,51,5.37339612,-72.3810797,1:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11379.679,0.9614,ROSEN2013,PITT,41,37,5.37338705,-72.38109282,2:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11385.244,0.874,ROSEN2013,PITT,25,26,5.37335852,-72.38113409,3:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11385.464,0.9614,ROSEN2013,GENE,66,49,5.37335739,-72.38113572,4:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11386.548,0.9614,ROSEN2013,PITT,39,43,5.37335181,-72.38114374,5:00,Corrosión,EXT,0,indicaciones adicionales,11375.871,11387.788,A
11528.317,2.2724,ROSEN2013,CISL,21,44,5.37257586,-72.3821271,6:00,Corrosión,EXT,0, ,11526.794,11538.763,A
11566.157,0.9614,ROSEN2013,PITT,95,40,5.37240939,-72.38242306,7:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11566.444,0.9614,ROSEN2013,PITT,58,26,5.37240811,-72.3824253,8:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11568.692,0.9614,ROSEN2013,CISL,15,18,5.37239814,-72.38244285,9:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11568.846,1.1362,ROSEN2013,CISL,17,19,5.37239745,-72.38244405,10:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11572.504,1.0488,ROSEN2013,PITT,49,22,5.3723813,-72.38247267,11:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11574.184,1.2236,ROSEN2013,AXGR,85,19,5.37237393,-72.38248585,12:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11574.447,0.9614,ROSEN2013,AXGR,104,34,5.37237277,-72.38248791,13:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11574.516,1.0488,ROSEN2013,PITT,30,18,5.37237247,-72.38248845,14:00,Corrosión,EXT,0,indicaciones adicionales,11562.747,11574.847,A
11607.948,1.0488,ROSEN2013,PITT,40,28,5.37223865,-72.38275753,15:00,Corrosión,EXT,0,indicaciones adicionales,11598.901,11611.116,A
11608.856,0.9614,ROSEN2013,PITT,45,40,5.3722359,-72.38276517,16:00,Corrosión,EXT,0,indicaciones adicionales,11598.901,11611.116,A
11613.763,0.9614,ROSEN2013,PITT,60,44,5.37222145,-72.38280651,17:00,Corrosión,EXT,0,indicaciones adicionales,11611.116,11623.163,A
11616.405,0.9614,ROSEN2013,PITT,34,26,5.37221281,-72.38282846,18:00,Corrosión,EXT,0,indicaciones adicionales,11611.116,11623.163,A
11618.273,1.0488,ROSEN2013,PITT,36,25,5.37220615,-72.38284375,19:00,Corrosión,EXT,0,indicaciones adicionales,11611.116,11623.163,A
11621.883,1.2236,ROSEN2013,PITT,35,19,5.37219272,-72.38287303,20:00,Corrosión,EXT,0,indicaciones adicionales,11611.116,11623.163,A
11621.883,1.2236,ROSEN2013,PITT,35,76,5.37219272,-72.38287303,21:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,11611.116,11623.163,A
11621.883,1.0488,ROSEN2013,CISL,18,20,5.37219272,-72.38287303,22:00,Corrosión,EXT,0,indicaciones adicionales,11611.116,11623.163,A
11624.755,0.874,ROSEN2013,PITT,30,21,5.37218192,-72.38289626,23:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11625.448,0.874,ROSEN2013,PITT,33,18,5.37217931,-72.38290186,0:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11625.82,1.0488,ROSEN2013,CISL,20,18,5.3721779,-72.38290487,1:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11627.578,0.9614,ROSEN2013,CISL,19,18,5.37217131,-72.38291912,2:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11628.514,0.9614,ROSEN2013,CISL,16,18,5.37216786,-72.38292679,3:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11628.658,0.874,ROSEN2013,PITT,26,20,5.37216733,-72.38292797,4:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11628.777,0.9614,ROSEN2013,PITT,28,19,5.3721669,-72.38292895,5:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11628.927,1.4858,ROSEN2013,CISL,19,20,5.37216635,-72.38293018,6:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11629.12,1.311,ROSEN2013,PITT,35,29,5.37216565,-72.38293177,7:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11629.61,1.0488,ROSEN2013,PITT,45,18,5.37216389,-72.38293582,8:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11629.697,0.9614,ROSEN2013,PITT,23,32,5.37216358,-72.38293655,9:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11630.056,0.9614,ROSEN2013,CISL,15,19,5.37216232,-72.38293952,10:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11630.213,1.0488,ROSEN2013,PITT,21,26,5.37216177,-72.38294083,11:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11632.873,1.0488,ROSEN2013,PITT,29,20,5.37215286,-72.38296281,12:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11633.013,1.0488,ROSEN2013,CISL,16,18,5.37215241,-72.38296395,13:00,Corrosión,EXT,0,indicaciones adicionales,11623.163,11635.371,A
11637.298,1.0488,ROSEN2013,PITT,20,18,5.37213838,-72.38299886,14:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11637.36,0.874,ROSEN2013,PITT,36,23,5.37213817,-72.38299936,15:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11637.465,1.0488,ROSEN2013,PITT,25,18,5.37213783,-72.38300021,16:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11639.592,1.2236,ROSEN2013,PITT,28,29,5.37213082,-72.38301744,17:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11639.768,0.9614,ROSEN2013,PITT,31,33,5.37213024,-72.38301887,18:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11641.481,1.0488,ROSEN2013,PITT,130,47,5.37212458,-72.38303271,19:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11641.481,1.0488,ROSEN2013,PITT,22,18,5.37212458,-72.38303271,20:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11641.549,0.9614,ROSEN2013,AXGR,62,21,5.37212435,-72.38303326,21:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11641.558,0.874,ROSEN2013,PITT,20,18,5.37212432,-72.38303333,22:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11641.98,1.5732,ROSEN2013,PITT,33,30,5.37212293,-72.38303674,23:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11642.386,1.0488,ROSEN2013,PITT,33,18,5.37212158,-72.38304001,0:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11642.545,1.0488,ROSEN2013,PITT,35,38,5.37212106,-72.38304129,1:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11642.988,0.9614,ROSEN2013,PITT,22,20,5.37211959,-72.38304487,2:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11643.574,1.1362,ROSEN2013,PITT,26,18,5.37211765,-72.38304959,3:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11643.973,0.9614,ROSEN2013,PITT,24,18,5.37211632,-72.38305281,4:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11644.082,1.0488,ROSEN2013,PITT,26,18,5.37211596,-72.38305369,5:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11644.662,0.9614,ROSEN2013,PITT,22,20,5.37211404,-72.38305837,6:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11644.709,1.0488,ROSEN2013,CISL,18,19,5.37211389,-72.38305874,7:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11646.84,0.9614,ROSEN2013,PITT,42,30,5.37210683,-72.38307591,8:00,Corrosión,EXT,0,indicaciones adicionales,11635.371,11647.626,A
11647.994,0.9614,ROSEN2013,PITT,46,28,5.37210301,-72.38308521,9:00,Corrosión,EXT,0,indicaciones adicionales,11647.626,11659.738,A
11648.82,1.0488,ROSEN2013,AXGR,73,18,5.37210027,-72.38309186,10:00,Corrosión,EXT,0,indicaciones adicionales,11647.626,11659.738,A
11649.555,1.0488,ROSEN2013,CISL,18,18,5.37209784,-72.38309778,11:00,Corrosión,EXT,0,indicaciones adicionales,11647.626,11659.738,A
11652.304,1.0488,ROSEN2013,PITT,26,18,5.37208871,-72.38311995,12:00,Corrosión,EXT,0,indicaciones adicionales,11647.626,11659.738,A
11668.961,0.9614,ROSEN2013,CISL,14,18,5.37203273,-72.38325657,13:00,Corrosión,EXT,0,indicaciones adicionales,11659.738,11671.909,A
11928.117,0.874,ROSEN2013,CISL,17,18,5.37125711,-72.38544852,14:00,Corrosión,EXT,0,indicaciones adicionales,11916.541,11928.628,A
12172.417,0.874,ROSEN2013,PITT,21,30,5.37054453,-72.38750052,15:00,Corrosión,EXT,0,indicaciones adicionales,12168.737,12180.734,A
12871.194,0.874,ROSEN2013,PITT,30,28,5.36773171,-72.39298401,16:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12872.188,0.9614,ROSEN2013,PITT,25,20,5.36772737,-72.39299185,17:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12873.649,1.2236,ROSEN2013,PITT,153,50,5.36772102,-72.39300338,18:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12873.649,1.0488,ROSEN2013,PITT,53,36,5.36772102,-72.39300338,19:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12873.742,0.9614,ROSEN2013,CISL,17,18,5.36772061,-72.39300411,20:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12873.758,1.2236,ROSEN2013,PITT,44,20,5.36772054,-72.39300424,21:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12873.901,0.9614,ROSEN2013,PITT,31,34,5.36771992,-72.39300536,22:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12874.224,1.0488,ROSEN2013,PITT,38,26,5.36771851,-72.39300791,23:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12874.84,1.0488,ROSEN2013,PITT,22,19,5.36771583,-72.39301277,0:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
12877.178,1.1362,ROSEN2013,CISL,20,18,5.36770566,-72.39303122,1:00,Corrosión,EXT,0,indicaciones adicionales,12868.703,12880.962,A
